Time,DroneID,X,Y,Z,Completed
745.00,FP000010,-73879.64,10.00,40618.32,true
745.00,FP000024,-73882.32,10.00,40633.13,true
745.00,FP000021,-73873.79,10.00,40636.88,true
750.00,FP000017,-73866.45,10.00,40632.84,true
750.00,FP000003,-73883.23,10.00,40631.78,true
750.00,FP000008,-73870.30,10.00,40639.45,true
750.00,FP000006,-73877.18,10.00,40636.53,true
750.00,FP000010,-73879.64,10.00,40618.32,true
750.00,FP000024,-73882.32,10.00,40633.13,true
750.00,FP000021,-73873.79,10.00,40636.88,true
755.00,FP000017,-73866.45,10.00,40632.84,true
755.00,FP000003,-73883.23,10.00,40631.78,true
755.00,FP000008,-73870.30,10.00,40639.45,true
755.00,FP000006,-73877.18,10.00,40636.53,true
755.00,FP000010,-73879.64,10.00,40618.32,true
755.00,FP000024,-73882.32,10.00,40633.13,true
755.00,FP000021,-73873.79,10.00,40636.88,true
760.00,FP000017,-73866.45,10.00,40632.84,true
760.00,FP000003,-73883.23,10.00,40631.78,true
760.00,FP000008,-73870.30,10.00,40639.45,true
760.00,FP000006,-73877.18,10.00,40636.53,true
760.00,FP000010,-73879.64,10.00,40618.32,true
760.00,FP000024,-73882.32,10.00,40633.13,true
760.00,FP000021,-73873.79,10.00,40636.88,true
765.00,FP000017,-73866.45,10.00,40632.84,true
765.00,FP000003,-73883.23,10.00,40631.78,true
765.00,FP000008,-73870.30,10.00,40639.45,true
765.00,FP000006,-73877.18,10.00,40636.53,true
765.00,FP000010,-73879.64,10.00,40618.32,true
765.00,FP000024,-73882.32,10.00,40633.13,true
765.00,FP000021,-73873.79,10.00,40636.88,true
770.00,FP000017,-73866.45,10.00,40632.84,true
770.00,FP000003,-73883.23,10.00,40631.78,true
770.00,FP000008,-73870.30,10.00,40639.45,true
770.00,FP000006,-73877.18,10.00,40636.53,true
770.00,FP000010,-73879.64,10.00,40618.32,true
770.00,FP000024,-73882.32,10.00,40633.13,true
770.00,FP000021,-73873.79,10.00,40636.88,true
775.00,FP000017,-73866.45,10.00,40632.84,true
775.00,FP000003,-73883.23,10.00,40631.78,true
775.00,FP000008,-73870.30,10.00,40639.45,true
775.00,FP000006,-73877.18,10.00,40636.53,true
775.00,FP000010,-73879.64,10.00,40618.32,true
775.00,FP000024,-73882.32,10.00,40633.13,true
775.00,FP000021,-73873.79,10.00,40636.88,true
780.00,FP000017,-73866.45,10.00,40632.84,true
780.00,FP000003,-73883.23,10.00,40631.78,true
780.00,FP000008,-73870.30,10.00,40639.45,true
780.00,FP000006,-73877.18,10.00,40636.53,true
780.00,FP000010,-73879.64,10.00,40618.32,true
780.00,FP000024,-73882.32,10.00,40633.13,true
780.00,FP000021,-73873.79,10.00,40636.88,true
785.00,FP000017,-73866.45,10.00,40632.84,true
785.00,FP000003,-73883.23,10.00,40631.78,true
785.00,FP000008,-73870.30,10.00,40639.45,true
785.00,FP000006,-73877.18,10.00,40636.53,true
785.00,FP000010,-73879.64,10.00,40618.32,true
785.00,FP000024,-73882.32,10.00,40633.13,true
785.00,FP000021,-73873.79,10.00,40636.88,true
790.00,FP000017,-73866.45,10.00,40632.84,true
790.00,FP000003,-73883.23,10.00,40631.78,true
790.00,FP000008,-73870.30,10.00,40639.45,true
790.00,FP000006,-73877.18,10.00,40636.53,true
790.00,FP000010,-73879.64,10.00,40618.32,true
790.00,FP000024,-73882.32,10.00,40633.13,true
790.00,FP000021,-73873.79,10.00,40636.88,true
790.00,FP000002,-73946.06,10.00,40655.30,false
795.00,FP000017,-73866.45,10.00,40632.84,true
795.00,FP000003,-73883.23,10.00,40631.78,true
795.00,FP000008,-73870.30,10.00,40639.45,true
795.00,FP000006,-73877.18,10.00,40636.53,true
795.00,FP000010,-73879.64,10.00,40618.32,true
795.00,FP000024,-73882.32,10.00,40633.13,true
795.00,FP000021,-73873.79,10.00,40636.88,true
795.00,FP000002,-73884.30,10.00,40630.79,true
800.00,FP000017,-73866.45,10.00,40632.84,true
800.00,FP000003,-73883.23,10.00,40631.78,true
800.00,FP000008,-73870.30,10.00,40639.45,true
800.00,FP000006,-73877.18,10.00,40636.53,true
800.00,FP000010,-73879.64,10.00,40618.32,true
800.00,FP000024,-73882.32,10.00,40633.13,true
800.00,FP000021,-73873.79,10.00,40636.88,true
800.00,FP000002,-73884.30,10.00,40630.79,true
805.00,FP000017,-73866.45,10.00,40632.84,true
805.00,FP000003,-73883.23,10.00,40631.78,true
805.00,FP000008,-73870.30,10.00,40639.45,true
805.00,FP000006,-73877.18,10.00,40636.53,true
805.00,FP000010,-73879.64,10.00,40618.32,true
805.00,FP000024,-73882.32,10.00,40633.13,true
805.00,FP000021,-73873.79,10.00,40636.88,true
805.00,FP000002,-73884.30,10.00,40630.79,true
810.00,FP000017,-73866.45,10.00,40632.84,true
810.00,FP000003,-73883.23,10.00,40631.78,true
810.00,FP000008,-73870.30,10.00,40639.45,true
810.00,FP000006,-73877.18,10.00,40636.53,true
810.00,FP000010,-73879.64,10.00,40618.32,true
810.00,FP000024,-73882.32,10.00,40633.13,true
810.00,FP000021,-73873.79,10.00,40636.88,true
810.00,FP000002,-73884.30,10.00,40630.79,true
815.00,FP000017,-73866.45,10.00,40632.84,true
815.00,FP000003,-73883.23,10.00,40631.78,true
815.00,FP000008,-73870.30,10.00,40639.45,true
815.00,FP000006,-73877.18,10.00,40636.53,true
815.00,FP000010,-73879.64,10.00,40618.32,true
815.00,FP000024,-73882.32,10.00,40633.13,true
815.00,FP000021,-73873.79,10.00,40636.88,true
815.00,FP000002,-73884.30,10.00,40630.79,true
820.00,FP000017,-73866.45,10.00,40632.84,true
820.00,FP000003,-73883.23,10.00,40631.78,true
820.00,FP000008,-73870.30,10.00,40639.45,true
820.00,FP000006,-73877.18,10.00,40636.53,true
820.00,FP000010,-73879.64,10.00,40618.32,true
820.00,FP000024,-73882.32,10.00,40633.13,true
820.00,FP000021,-73873.79,10.00,40636.88,true
820.00,FP000002,-73884.30,10.00,40630.79,true
825.00,FP000017,-73866.45,10.00,40632.84,true
825.00,FP000003,-73883.23,10.00,40631.78,true
825.00,FP000008,-73870.30,10.00,40639.45,true
825.00,FP000006,-73877.18,10.00,40636.53,true
825.00,FP000010,-73879.64,10.00,40618.32,true
825.00,FP000024,-73882.32,10.00,40633.13,true
825.00,FP000021,-73873.79,10.00,40636.88,true
825.00,FP000002,-73884.30,10.00,40630.79,true
830.00,FP000017,-73866.45,10.00,40632.84,true
830.00,FP000003,-73883.23,10.00,40631.78,true
830.00,FP000008,-73870.30,10.00,40639.45,true
830.00,FP000006,-73877.18,10.00,40636.53,true
830.00,FP000010,-73879.64,10.00,40618.32,true
830.00,FP000024,-73882.32,10.00,40633.13,true
830.00,FP000021,-73873.79,10.00,40636.88,true
830.00,FP000002,-73884.30,10.00,40630.79,true
835.00,FP000017,-73866.45,10.00,40632.84,true
835.00,FP000003,-73883.23,10.00,40631.78,true
835.00,FP000008,-73870.30,10.00,40639.45,true
835.00,FP000006,-73877.18,10.00,40636.53,true
835.00,FP000010,-73879.64,10.00,40618.32,true
835.00,FP000024,-73882.32,10.00,40633.13,true
835.00,FP000021,-73873.79,10.00,40636.88,true
835.00,FP000002,-73884.30,10.00,40630.79,true
835.00,FP000018,-73874.50,7.50,40626.90,false
840.00,FP000017,-73866.45,10.00,40632.84,true
840.00,FP000003,-73883.23,10.00,40631.78,true
840.00,FP000008,-73870.30,10.00,40639.45,true
840.00,FP000006,-73877.18,10.00,40636.53,true
840.00,FP000010,-73879.64,10.00,40618.32,true
840.00,FP000024,-73882.32,10.00,40633.13,true
840.00,FP000021,-73873.79,10.00,40636.88,true
840.00,FP000002,-73884.30,10.00,40630.79,true
840.00,FP000018,-73923.78,8.71,40617.09,false
845.00,FP000017,-73866.45,10.00,40632.84,true
845.00,FP000003,-73883.23,10.00,40631.78,true
845.00,FP000008,-73870.30,10.00,40639.45,true
845.00,FP000006,-73877.18,10.00,40636.53,true
845.00,FP000010,-73879.64,10.00,40618.32,true
845.00,FP000024,-73882.32,10.00,40633.13,true
845.00,FP000021,-73873.79,10.00,40636.88,true
845.00,FP000002,-73884.30,10.00,40630.79,true
845.00,FP000018,-73887.02,9.91,40624.41,true
850.00,FP000017,-73866.45,10.00,40632.84,true
850.00,FP000003,-73883.23,10.00,40631.78,true
850.00,FP000008,-73870.30,10.00,40639.45,true
850.00,FP000006,-73877.18,10.00,40636.53,true
850.00,FP000010,-73879.64,10.00,40618.32,true
850.00,FP000024,-73882.32,10.00,40633.13,true
850.00,FP000021,-73873.79,10.00,40636.88,true
850.00,FP000002,-73884.30,10.00,40630.79,true
850.00,FP000018,-73887.02,9.91,40624.41,true
855.00,FP000017,-73866.45,10.00,40632.84,true
855.00,FP000003,-73883.23,10.00,40631.78,true
855.00,FP000008,-73870.30,10.00,40639.45,true
855.00,FP000006,-73877.18,10.00,40636.53,true
855.00,FP000010,-73879.64,10.00,40618.32,true
855.00,FP000024,-73882.32,10.00,40633.13,true
855.00,FP000021,-73873.79,10.00,40636.88,true
855.00,FP000002,-73884.30,10.00,40630.79,true
855.00,FP000018,-73887.02,9.91,40624.41,true
860.00,FP000017,-73866.45,10.00,40632.84,true
860.00,FP000003,-73883.23,10.00,40631.78,true
860.00,FP000008,-73870.30,10.00,40639.45,true
860.00,FP000006,-73877.18,10.00,40636.53,true
860.00,FP000010,-73879.64,10.00,40618.32,true
860.00,FP000024,-73882.32,10.00,40633.13,true
860.00,FP000021,-73873.79,10.00,40636.88,true
860.00,FP000002,-73884.30,10.00,40630.79,true
860.00,FP000018,-73887.02,9.91,40624.41,true
865.00,FP000017,-73866.45,10.00,40632.84,true
865.00,FP000003,-73883.23,10.00,40631.78,true
865.00,FP000008,-73870.30,10.00,40639.45,true
865.00,FP000006,-73877.18,10.00,40636.53,true
865.00,FP000010,-73879.64,10.00,40618.32,true
865.00,FP000024,-73882.32,10.00,40633.13,true
865.00,FP000021,-73873.79,10.00,40636.88,true
865.00,FP000002,-73884.30,10.00,40630.79,true
865.00,FP000018,-73887.02,9.91,40624.41,true
870.00,FP000017,-73866.45,10.00,40632.84,true
870.00,FP000003,-73883.23,10.00,40631.78,true
870.00,FP000008,-73870.30,10.00,40639.45,true
870.00,FP000006,-73877.18,10.00,40636.53,true
870.00,FP000010,-73879.64,10.00,40618.32,true
870.00,FP000024,-73882.32,10.00,40633.13,true
870.00,FP000021,-73873.79,10.00,40636.88,true
870.00,FP000002,-73884.30,10.00,40630.79,true
870.00,FP000018,-73887.02,9.91,40624.41,true
870.00,FP000011,-73874.50,10.00,40626.90,false
875.00,FP000017,-73866.45,10.00,40632.84,true
875.00,FP000003,-73883.23,10.00,40631.78,true
875.00,FP000008,-73870.30,10.00,40639.45,true
875.00,FP000006,-73877.18,10.00,40636.53,true
875.00,FP000010,-73879.64,10.00,40618.32,true
875.00,FP000024,-73882.32,10.00,40633.13,true
875.00,FP000021,-73873.79,10.00,40636.88,true
875.00,FP000002,-73884.30,10.00,40630.79,true
875.00,FP000018,-73887.02,9.91,40624.41,true
875.00,FP000011,-73916.59,10.00,40655.73,false
880.00,FP000017,-73866.45,10.00,40632.84,true
880.00,FP000003,-73883.23,10.00,40631.78,true
880.00,FP000008,-73870.30,10.00,40639.45,true
880.00,FP000006,-73877.18,10.00,40636.53,true
880.00,FP000010,-73879.64,10.00,40618.32,true
880.00,FP000024,-73882.32,10.00,40633.13,true
880.00,FP000021,-73873.79,10.00,40636.88,true
880.00,FP000002,-73884.30,10.00,40630.79,true
880.00,FP000018,-73887.02,9.91,40624.41,true
880.00,FP000011,-73882.75,10.00,40632.55,true
885.00,FP000017,-73866.45,10.00,40632.84,true
885.00,FP000003,-73883.23,10.00,40631.78,true
885.00,FP000008,-73870.30,10.00,40639.45,true
885.00,FP000006,-73877.18,10.00,40636.53,true
885.00,FP000010,-73879.64,10.00,40618.32,true
885.00,FP000024,-73882.32,10.00,40633.13,true
885.00,FP000021,-73873.79,10.00,40636.88,true
885.00,FP000002,-73884.30,10.00,40630.79,true
885.00,FP000018,-73887.02,9.91,40624.41,true
885.00,FP000011,-73882.75,10.00,40632.55,true
890.00,FP000017,-73866.45,10.00,40632.84,true
890.00,FP000003,-73883.23,10.00,40631.78,true
890.00,FP000008,-73870.30,10.00,40639.45,true
890.00,FP000006,-73877.18,10.00,40636.53,true
890.00,FP000010,-73879.64,10.00,40618.32,true
890.00,FP000024,-73882.32,10.00,40633.13,true
890.00,FP000021,-73873.79,10.00,40636.88,true
890.00,FP000002,-73884.30,10.00,40630.79,true
890.00,FP000018,-73887.02,9.91,40624.41,true
890.00,FP000011,-73882.75,10.00,40632.55,true
895.00,FP000017,-73866.45,10.00,40632.84,true
895.00,FP000003,-73883.23,10.00,40631.78,true
895.00,FP000008,-73870.30,10.00,40639.45,true
895.00,FP000006,-73877.18,10.00,40636.53,true
895.00,FP000010,-73879.64,10.00,40618.32,true
895.00,FP000024,-73882.32,10.00,40633.13,true
895.00,FP000021,-73873.79,10.00,40636.88,true
895.00,FP000002,-73884.30,10.00,40630.79,true
895.00,FP000018,-73887.02,9.91,40624.41,true
895.00,FP000011,-73882.75,10.00,40632.55,true
900.00,FP000017,-73866.45,10.00,40632.84,true
900.00,FP000003,-73883.23,10.00,40631.78,true
900.00,FP000008,-73870.30,10.00,40639.45,true
900.00,FP000006,-73877.18,10.00,40636.53,true
900.00,FP000010,-73879.64,10.00,40618.32,true
900.00,FP000024,-73882.32,10.00,40633.13,true
900.00,FP000021,-73873.79,10.00,40636.88,true
900.00,FP000002,-73884.30,10.00,40630.79,true
900.00,FP000018,-73887.02,9.91,40624.41,true
900.00,FP000011,-73882.75,10.00,40632.55,true
905.00,FP000017,-73866.45,10.00,40632.84,true
905.00,FP000003,-73883.23,10.00,40631.78,true
905.00,FP000008,-73870.30,10.00,40639.45,true
905.00,FP000006,-73877.18,10.00,40636.53,true
905.00,FP000010,-73879.64,10.00,40618.32,true
905.00,FP000024,-73882.32,10.00,40633.13,true
905.00,FP000021,-73873.79,10.00,40636.88,true
905.00,FP000002,-73884.30,10.00,40630.79,true
905.00,FP000018,-73887.02,9.91,40624.41,true
905.00,FP000011,-73882.75,10.00,40632.55,true
910.00,FP000017,-73866.45,10.00,40632.84,true
910.00,FP000003,-73883.23,10.00,40631.78,true
910.00,FP000008,-73870.30,10.00,40639.45,true
910.00,FP000006,-73877.18,10.00,40636.53,true
910.00,FP000010,-73879.64,10.00,40618.32,true
910.00,FP000024,-73882.32,10.00,40633.13,true
910.00,FP000021,-73873.79,10.00,40636.88,true
910.00,FP000002,-73884.30,10.00,40630.79,true
910.00,FP000018,-73887.02,9.91,40624.41,true
910.00,FP000011,-73882.75,10.00,40632.55,true
915.00,FP000017,-73866.45,10.00,40632.84,true
915.00,FP000003,-73883.23,10.00,40631.78,true
915.00,FP000008,-73870.30,10.00,40639.45,true
915.00,FP000006,-73877.18,10.00,40636.53,true
915.00,FP000010,-73879.64,10.00,40618.32,true
915.00,FP000024,-73882.32,10.00,40633.13,true
915.00,FP000021,-73873.79,10.00,40636.88,true
915.00,FP000002,-73884.30,10.00,40630.79,true
915.00,FP000018,-73887.02,9.91,40624.41,true
915.00,FP000011,-73882.75,10.00,40632.55,true
915.00,FP000022,-73880.37,10.00,40551.59,false
920.00,FP000017,-73866.45,10.00,40632.84,true
920.00,FP000003,-73883.23,10.00,40631.78,true
920.00,FP000008,-73870.30,10.00,40639.45,true
920.00,FP000006,-73877.18,10.00,40636.53,true
920.00,FP000010,-73879.64,10.00,40618.32,true
920.00,FP000024,-73882.32,10.00,40633.13,true
920.00,FP000021,-73873.79,10.00,40636.88,true
920.00,FP000002,-73884.30,10.00,40630.79,true
920.00,FP000018,-73887.02,9.91,40624.41,true
920.00,FP000011,-73882.75,10.00,40632.55,true
920.00,FP000022,-73875.29,10.00,40616.73,true
925.00,FP000017,-73866.45,10.00,40632.84,true
925.00,FP000003,-73883.23,10.00,40631.78,true
925.00,FP000008,-73870.30,10.00,40639.45,true
925.00,FP000006,-73877.18,10.00,40636.53,true
925.00,FP000010,-73879.64,10.00,40618.32,true
925.00,FP000024,-73882.32,10.00,40633.13,true
925.00,FP000021,-73873.79,10.00,40636.88,true
925.00,FP000002,-73884.30,10.00,40630.79,true
925.00,FP000018,-73887.02,9.91,40624.41,true
925.00,FP000011,-73882.75,10.00,40632.55,true
925.00,FP000022,-73875.29,10.00,40616.73,true
930.00,FP000017,-73866.45,10.00,40632.84,true
930.00,FP000003,-73883.23,10.00,40631.78,true
930.00,FP000008,-73870.30,10.00,40639.45,true
930.00,FP000006,-73877.18,10.00,40636.53,true
930.00,FP000010,-73879.64,10.00,40618.32,true
930.00,FP000024,-73882.32,10.00,40633.13,true
930.00,FP000021,-73873.79,10.00,40636.88,true
930.00,FP000002,-73884.30,10.00,40630.79,true
930.00,FP000018,-73887.02,9.91,40624.41,true
930.00,FP000011,-73882.75,10.00,40632.55,true
930.00,FP000022,-73875.29,10.00,40616.73,true
935.00,FP000017,-73866.45,10.00,40632.84,true
935.00,FP000003,-73883.23,10.00,40631.78,true
935.00,FP000008,-73870.30,10.00,40639.45,true
935.00,FP000006,-73877.18,10.00,40636.53,true
935.00,FP000010,-73879.64,10.00,40618.32,true
935.00,FP000024,-73882.32,10.00,40633.13,true
935.00,FP000021,-73873.79,10.00,40636.88,true
935.00,FP000002,-73884.30,10.00,40630.79,true
935.00,FP000018,-73887.02,9.91,40624.41,true
935.00,FP000011,-73882.75,10.00,40632.55,true
935.00,FP000022,-73875.29,10.00,40616.73,true
940.00,FP000017,-73866.45,10.00,40632.84,true
940.00,FP000003,-73883.23,10.00,40631.78,true
940.00,FP000008,-73870.30,10.00,40639.45,true
940.00,FP000006,-73877.18,10.00,40636.53,true
940.00,FP000010,-73879.64,10.00,40618.32,true
940.00,FP000024,-73882.32,10.00,40633.13,true
940.00,FP000021,-73873.79,10.00,40636.88,true
940.00,FP000002,-73884.30,10.00,40630.79,true
940.00,FP000018,-73887.02,9.91,40624.41,true
940.00,FP000011,-73882.75,10.00,40632.55,true
940.00,FP000022,-73875.29,10.00,40616.73,true
945.00,FP000017,-73866.45,10.00,40632.84,true
945.00,FP000003,-73883.23,10.00,40631.78,true
945.00,FP000008,-73870.30,10.00,40639.45,true
945.00,FP000006,-73877.18,10.00,40636.53,true
945.00,FP000010,-73879.64,10.00,40618.32,true
945.00,FP000024,-73882.32,10.00,40633.13,true
945.00,FP000021,-73873.79,10.00,40636.88,true
945.00,FP000002,-73884.30,10.00,40630.79,true
945.00,FP000018,-73887.02,9.91,40624.41,true
945.00,FP000011,-73882.75,10.00,40632.55,true
945.00,FP000022,-73875.29,10.00,40616.73,true
950.00,FP000017,-73866.45,10.00,40632.84,true
950.00,FP000003,-73883.23,10.00,40631.78,true
950.00,FP000008,-73870.30,10.00,40639.45,true
950.00,FP000006,-73877.18,10.00,40636.53,true
950.00,FP000010,-73879.64,10.00,40618.32,true
950.00,FP000024,-73882.32,10.00,40633.13,true
950.00,FP000021,-73873.79,10.00,40636.88,true
950.00,FP000002,-73884.30,10.00,40630.79,true
950.00,FP000018,-73887.02,9.91,40624.41,true
950.00,FP000011,-73882.75,10.00,40632.55,true
950.00,FP000022,-73875.29,10.00,40616.73,true
955.00,FP000017,-73866.45,10.00,40632.84,true
955.00,FP000003,-73883.23,10.00,40631.78,true
955.00,FP000008,-73870.30,10.00,40639.45,true
955.00,FP000006,-73877.18,10.00,40636.53,true
955.00,FP000010,-73879.64,10.00,40618.32,true
955.00,FP000024,-73882.32,10.00,40633.13,true
955.00,FP000021,-73873.79,10.00,40636.88,true
955.00,FP000002,-73884.30,10.00,40630.79,true
955.00,FP000018,-73887.02,9.91,40624.41,true
955.00,FP000011,-73882.75,10.00,40632.55,true
955.00,FP000022,-73875.29,10.00,40616.73,true
960.00,FP000017,-73866.45,10.00,40632.84,true
960.00,FP000003,-73883.23,10.00,40631.78,true
960.00,FP000008,-73870.30,10.00,40639.45,true
960.00,FP000006,-73877.18,10.00,40636.53,true
960.00,FP000010,-73879.64,10.00,40618.32,true
960.00,FP000024,-73882.32,10.00,40633.13,true
960.00,FP000021,-73873.79,10.00,40636.88,true
960.00,FP000002,-73884.30,10.00,40630.79,true
960.00,FP000018,-73887.02,9.91,40624.41,true
960.00,FP000011,-73882.75,10.00,40632.55,true
960.00,FP000022,-73875.29,10.00,40616.73,true
965.00,FP000017,-73866.45,10.00,40632.84,true
965.00,FP000003,-73883.23,10.00,40631.78,true
965.00,FP000008,-73870.30,10.00,40639.45,true
965.00,FP000006,-73877.18,10.00,40636.53,true
965.00,FP000010,-73879.64,10.00,40618.32,true
965.00,FP000024,-73882.32,10.00,40633.13,true
965.00,FP000021,-73873.79,10.00,40636.88,true
965.00,FP000002,-73884.30,10.00,40630.79,true
965.00,FP000018,-73887.02,9.91,40624.41,true
965.00,FP000011,-73882.75,10.00,40632.55,true
965.00,FP000022,-73875.29,10.00,40616.73,true
970.00,FP000017,-73866.45,10.00,40632.84,true
970.00,FP000003,-73883.23,10.00,40631.78,true
970.00,FP000008,-73870.30,10.00,40639.45,true
970.00,FP000006,-73877.18,10.00,40636.53,true
970.00,FP000010,-73879.64,10.00,40618.32,true
970.00,FP000024,-73882.32,10.00,40633.13,true
970.00,FP000021,-73873.79,10.00,40636.88,true
970.00,FP000002,-73884.30,10.00,40630.79,true
970.00,FP000018,-73887.02,9.91,40624.41,true
970.00,FP000011,-73882.75,10.00,40632.55,true
970.00,FP000022,-73875.29,10.00,40616.73,true
975.00,FP000017,-73866.45,10.00,40632.84,true
975.00,FP000003,-73883.23,10.00,40631.78,true
975.00,FP000008,-73870.30,10.00,40639.45,true
975.00,FP000006,-73877.18,10.00,40636.53,true
975.00,FP000010,-73879.64,10.00,40618.32,true
975.00,FP000024,-73882.32,10.00,40633.13,true
975.00,FP000021,-73873.79,10.00,40636.88,true
975.00,FP000002,-73884.30,10.00,40630.79,true
975.00,FP000018,-73887.02,9.91,40624.41,true
975.00,FP000011,-73882.75,10.00,40632.55,true
975.00,FP000022,-73875.29,10.00,40616.73,true
980.00,FP000017,-73866.45,10.00,40632.84,true
980.00,FP000003,-73883.23,10.00,40631.78,true
980.00,FP000008,-73870.30,10.00,40639.45,true
980.00,FP000006,-73877.18,10.00,40636.53,true
980.00,FP000010,-73879.64,10.00,40618.32,true
980.00,FP000024,-73882.32,10.00,40633.13,true
980.00,FP000021,-73873.79,10.00,40636.88,true
980.00,FP000002,-73884.30,10.00,40630.79,true
980.00,FP000018,-73887.02,9.91,40624.41,true
980.00,FP000011,-73882.75,10.00,40632.55,true
980.00,FP000022,-73875.29,10.00,40616.73,true
985.00,FP000017,-73866.45,10.00,40632.84,true
985.00,FP000003,-73883.23,10.00,40631.78,true
985.00,FP000008,-73870.30,10.00,40639.45,true
985.00,FP000006,-73877.18,10.00,40636.53,true
985.00,FP000010,-73879.64,10.00,40618.32,true
985.00,FP000024,-73882.32,10.00,40633.13,true
985.00,FP000021,-73873.79,10.00,40636.88,true
985.00,FP000002,-73884.30,10.00,40630.79,true
985.00,FP000018,-73887.02,9.91,40624.41,true
985.00,FP000011,-73882.75,10.00,40632.55,true
985.00,FP000022,-73875.29,10.00,40616.73,true
990.00,FP000017,-73866.45,10.00,40632.84,true
990.00,FP000003,-73883.23,10.00,40631.78,true
990.00,FP000008,-73870.30,10.00,40639.45,true
990.00,FP000006,-73877.18,10.00,40636.53,true
990.00,FP000010,-73879.64,10.00,40618.32,true
990.00,FP000024,-73882.32,10.00,40633.13,true
990.00,FP000021,-73873.79,10.00,40636.88,true
990.00,FP000002,-73884.30,10.00,40630.79,true
990.00,FP000018,-73887.02,9.91,40624.41,true
990.00,FP000011,-73882.75,10.00,40632.55,true
990.00,FP000022,-73875.29,10.00,40616.73,true
995.00,FP000017,-73866.45,10.00,40632.84,true
995.00,FP000003,-73883.23,10.00,40631.78,true
995.00,FP000008,-73870.30,10.00,40639.45,true
995.00,FP000006,-73877.18,10.00,40636.53,true
995.00,FP000010,-73879.64,10.00,40618.32,true
995.00,FP000024,-73882.32,10.00,40633.13,true
995.00,FP000021,-73873.79,10.00,40636.88,true
995.00,FP000002,-73884.30,10.00,40630.79,true
995.00,FP000018,-73887.02,9.91,40624.41,true
995.00,FP000011,-73882.75,10.00,40632.55,true
995.00,FP000022,-73875.29,10.00,40616.73,true
1000.00,FP000017,-73866.45,10.00,40632.84,true
1000.00,FP000003,-73883.23,10.00,40631.78,true
1000.00,FP000008,-73870.30,10.00,40639.45,true
1000.00,FP000006,-73877.18,10.00,40636.53,true
1000.00,FP000010,-73879.64,10.00,40618.32,true
1000.00,FP000024,-73882.32,10.00,40633.13,true
1000.00,FP000021,-73873.79,10.00,40636.88,true
1000.00,FP000002,-73884.30,10.00,40630.79,true
1000.00,FP000018,-73887.02,9.91,40624.41,true
1000.00,FP000011,-73882.75,10.00,40632.55,true
1000.00,FP000022,-73875.29,10.00,40616.73,true
1005.00,FP000017,-73866.45,10.00,40632.84,true
1005.00,FP000003,-73883.23,10.00,40631.78,true
1005.00,FP000008,-73870.30,10.00,40639.45,true
1005.00,FP000006,-73877.18,10.00,40636.53,true
1005.00,FP000010,-73879.64,10.00,40618.32,true
1005.00,FP000024,-73882.32,10.00,40633.13,true
1005.00,FP000021,-73873.79,10.00,40636.88,true
1005.00,FP000002,-73884.30,10.00,40630.79,true
1005.00,FP000018,-73887.02,9.91,40624.41,true
1005.00,FP000011,-73882.75,10.00,40632.55,true
1005.00,FP000022,-73875.29,10.00,40616.73,true
