Time,DroneID,X,Y,Z,Completed
1030.00,FP000008,-73779.36,300.00,40911.41,true
1030.00,FP000006,-73954.97,300.00,40915.91,true
1030.00,FP000010,-74028.77,300.00,40369.61,true
1030.00,FP000024,-73952.71,100.00,40689.21,true
1030.00,FP000021,-73853.23,300.00,40926.14,true
1030.00,FP000002,-74153.34,300.00,40737.58,true
1030.00,FP000018,-74070.66,200.00,40587.86,true
1030.00,FP000011,-74121.98,300.00,40796.46,true
1030.00,FP000022,-73897.80,300.00,40327.80,true
1040.00,FP000017,-73633.10,300.00,40805.02,true
1040.00,FP000003,-74138.48,300.00,40774.37,true
1040.00,FP000008,-73779.36,300.00,40911.41,true
1040.00,FP000006,-73954.97,300.00,40915.91,true
1040.00,FP000010,-74028.77,300.00,40369.61,true
1040.00,FP000024,-73952.71,100.00,40689.21,true
1040.00,FP000021,-73853.23,300.00,40926.14,true
1040.00,FP000002,-74153.34,300.00,40737.58,true
1040.00,FP000018,-74070.66,200.00,40587.86,true
1040.00,FP000011,-74121.98,300.00,40796.46,true
1040.00,FP000022,-73897.80,300.00,40327.80,true
1050.00,FP000017,-73633.10,300.00,40805.02,true
1050.00,FP000003,-74138.48,300.00,40774.37,true
1050.00,FP000008,-73779.36,300.00,40911.41,true
1050.00,FP000006,-73954.97,300.00,40915.91,true
1050.00,FP000010,-74028.77,300.00,40369.61,true
1050.00,FP000024,-73952.71,100.00,40689.21,true
1050.00,FP000021,-73853.23,300.00,40926.14,true
1050.00,FP000002,-74153.34,300.00,40737.58,true
1050.00,FP000018,-74070.66,200.00,40587.86,true
1050.00,FP000011,-74121.98,300.00,40796.46,true
1050.00,FP000022,-73897.80,300.00,40327.80,true
1060.00,FP000017,-73633.10,300.00,40805.02,true
1060.00,FP000003,-74138.48,300.00,40774.37,true
1060.00,FP000008,-73779.36,300.00,40911.41,true
1060.00,FP000006,-73954.97,300.00,40915.91,true
1060.00,FP000010,-74028.77,300.00,40369.61,true
1060.00,FP000024,-73952.71,100.00,40689.21,true
1060.00,FP000021,-73853.23,300.00,40926.14,true
1060.00,FP000002,-74153.34,300.00,40737.58,true
1060.00,FP000018,-74070.66,200.00,40587.86,true
1060.00,FP000011,-74121.98,300.00,40796.46,true
1060.00,FP000022,-73897.80,300.00,40327.80,true
1070.00,FP000017,-73633.10,300.00,40805.02,true
1070.00,FP000003,-74138.48,300.00,40774.37,true
1070.00,FP000008,-73779.36,300.00,40911.41,true
1070.00,FP000006,-73954.97,300.00,40915.91,true
1070.00,FP000010,-74028.77,300.00,40369.61,true
1070.00,FP000024,-73952.71,100.00,40689.21,true
1070.00,FP000021,-73853.23,300.00,40926.14,true
1070.00,FP000002,-74153.34,300.00,40737.58,true
1070.00,FP000018,-74070.66,200.00,40587.86,true
1070.00,FP000011,-74121.98,300.00,40796.46,true
1070.00,FP000022,-73897.80,300.00,40327.80,true
1080.00,FP000017,-73633.10,300.00,40805.02,true
1080.00,FP000003,-74138.48,300.00,40774.37,true
1080.00,FP000008,-73779.36,300.00,40911.41,true
1080.00,FP000006,-73954.97,300.00,40915.91,true
1080.00,FP000010,-74028.77,300.00,40369.61,true
1080.00,FP000024,-73952.71,100.00,40689.21,true
1080.00,FP000021,-73853.23,300.00,40926.14,true
1080.00,FP000002,-74153.34,300.00,40737.58,true
1080.00,FP000018,-74070.66,200.00,40587.86,true
1080.00,FP000011,-74121.98,300.00,40796.46,true
1080.00,FP000022,-73897.80,300.00,40327.80,true
1090.00,FP000017,-73633.10,300.00,40805.02,true
1090.00,FP000003,-74138.48,300.00,40774.37,true
1090.00,FP000008,-73779.36,300.00,40911.41,true
1090.00,FP000006,-73954.97,300.00,40915.91,true
1090.00,FP000010,-74028.77,300.00,40369.61,true
1090.00,FP000024,-73952.71,100.00,40689.21,true
1090.00,FP000021,-73853.23,300.00,40926.14,true
1090.00,FP000002,-74153.34,300.00,40737.58,true
1090.00,FP000018,-74070.66,200.00,40587.86,true
1090.00,FP000011,-74121.98,300.00,40796.46,true
1090.00,FP000022,-73897.80,300.00,40327.80,true
1100.00,FP000017,-73633.10,300.00,40805.02,true
1100.00,FP000003,-74138.48,300.00,40774.37,true
1100.00,FP000008,-73779.36,300.00,40911.41,true
1100.00,FP000006,-73954.97,300.00,40915.91,true
1100.00,FP000010,-74028.77,300.00,40369.61,true
1100.00,FP000024,-73952.71,100.00,40689.21,true
1100.00,FP000021,-73853.23,300.00,40926.14,true
1100.00,FP000002,-74153.34,300.00,40737.58,true
1100.00,FP000018,-74070.66,200.00,40587.86,true
1100.00,FP000011,-74121.98,300.00,40796.46,true
1100.00,FP000022,-73897.80,300.00,40327.80,true
1110.00,FP000017,-73633.10,300.00,40805.02,true
1110.00,FP000003,-74138.48,300.00,40774.37,true
1110.00,FP000008,-73779.36,300.00,40911.41,true
1110.00,FP000006,-73954.97,300.00,40915.91,true
1110.00,FP000010,-74028.77,300.00,40369.61,true
1110.00,FP000024,-73952.71,100.00,40689.21,true
1110.00,FP000021,-73853.23,300.00,40926.14,true
1110.00,FP000002,-74153.34,300.00,40737.58,true
1110.00,FP000018,-74070.66,200.00,40587.86,true
1110.00,FP000011,-74121.98,300.00,40796.46,true
1110.00,FP000022,-73897.80,300.00,40327.80,true
1120.00,FP000017,-73633.10,300.00,40805.02,true
1120.00,FP000003,-74138.48,300.00,40774.37,true
1120.00,FP000008,-73779.36,300.00,40911.41,true
1120.00,FP000006,-73954.97,300.00,40915.91,true
1120.00,FP000010,-74028.77,300.00,40369.61,true
1120.00,FP000024,-73952.71,100.00,40689.21,true
1120.00,FP000021,-73853.23,300.00,40926.14,true
1120.00,FP000002,-74153.34,300.00,40737.58,true
1120.00,FP000018,-74070.66,200.00,40587.86,true
1120.00,FP000011,-74121.98,300.00,40796.46,true
1120.00,FP000022,-73897.80,300.00,40327.80,true
1130.00,FP000017,-73633.10,300.00,40805.02,true
1130.00,FP000003,-74138.48,300.00,40774.37,true
1130.00,FP000008,-73779.36,300.00,40911.41,true
1130.00,FP000006,-73954.97,300.00,40915.91,true
1130.00,FP000010,-74028.77,300.00,40369.61,true
1130.00,FP000024,-73952.71,100.00,40689.21,true
1130.00,FP000021,-73853.23,300.00,40926.14,true
1130.00,FP000002,-74153.34,300.00,40737.58,true
1130.00,FP000018,-74070.66,200.00,40587.86,true
1130.00,FP000011,-74121.98,300.00,40796.46,true
1130.00,FP000022,-73897.80,300.00,40327.80,true
1140.00,FP000017,-73633.10,300.00,40805.02,true
1140.00,FP000003,-74138.48,300.00,40774.37,true
1140.00,FP000008,-73779.36,300.00,40911.41,true
1140.00,FP000006,-73954.97,300.00,40915.91,true
1140.00,FP000010,-74028.77,300.00,40369.61,true
1140.00,FP000024,-73952.71,100.00,40689.21,true
1140.00,FP000021,-73853.23,300.00,40926.14,true
1140.00,FP000002,-74153.34,300.00,40737.58,true
1140.00,FP000018,-74070.66,200.00,40587.86,true
1140.00,FP000011,-74121.98,300.00,40796.46,true
1140.00,FP000022,-73897.80,300.00,40327.80,true
1150.00,FP000017,-73633.10,300.00,40805.02,true
1150.00,FP000003,-74138.48,300.00,40774.37,true
1150.00,FP000008,-73779.36,300.00,40911.41,true
1150.00,FP000006,-73954.97,300.00,40915.91,true
1150.00,FP000010,-74028.77,300.00,40369.61,true
1150.00,FP000024,-73952.71,100.00,40689.21,true
1150.00,FP000021,-73853.23,300.00,40926.14,true
1150.00,FP000002,-74153.34,300.00,40737.58,true
1150.00,FP000018,-74070.66,200.00,40587.86,true
1150.00,FP000011,-74121.98,300.00,40796.46,true
1150.00,FP000022,-73897.80,300.00,40327.80,true
1160.00,FP000017,-73633.10,300.00,40805.02,true
1160.00,FP000003,-74138.48,300.00,40774.37,true
1160.00,FP000008,-73779.36,300.00,40911.41,true
1160.00,FP000006,-73954.97,300.00,40915.91,true
1160.00,FP000010,-74028.77,300.00,40369.61,true
1160.00,FP000024,-73952.71,100.00,40689.21,true
1160.00,FP000021,-73853.23,300.00,40926.14,true
1160.00,FP000002,-74153.34,300.00,40737.58,true
1160.00,FP000018,-74070.66,200.00,40587.86,true
1160.00,FP000011,-74121.98,300.00,40796.46,true
1160.00,FP000022,-73897.80,300.00,40327.80,true
1170.00,FP000017,-73633.10,300.00,40805.02,true
1170.00,FP000003,-74138.48,300.00,40774.37,true
1170.00,FP000008,-73779.36,300.00,40911.41,true
1170.00,FP000006,-73954.97,300.00,40915.91,true
1170.00,FP000010,-74028.77,300.00,40369.61,true
1170.00,FP000024,-73952.71,100.00,40689.21,true
1170.00,FP000021,-73853.23,300.00,40926.14,true
1170.00,FP000002,-74153.34,300.00,40737.58,true
1170.00,FP000018,-74070.66,200.00,40587.86,true
1170.00,FP000011,-74121.98,300.00,40796.46,true
1170.00,FP000022,-73897.80,300.00,40327.80,true
1180.00,FP000017,-73633.10,300.00,40805.02,true
1180.00,FP000003,-74138.48,300.00,40774.37,true
1180.00,FP000008,-73779.36,300.00,40911.41,true
1180.00,FP000006,-73954.97,300.00,40915.91,true
1180.00,FP000010,-74028.77,300.00,40369.61,true
1180.00,FP000024,-73952.71,100.00,40689.21,true
1180.00,FP000021,-73853.23,300.00,40926.14,true
1180.00,FP000002,-74153.34,300.00,40737.58,true
1180.00,FP000018,-74070.66,200.00,40587.86,true
1180.00,FP000011,-74121.98,300.00,40796.46,true
1180.00,FP000022,-73897.80,300.00,40327.80,true
1190.00,FP000017,-73633.10,300.00,40805.02,true
1190.00,FP000003,-74138.48,300.00,40774.37,true
1190.00,FP000008,-73779.36,300.00,40911.41,true
1190.00,FP000006,-73954.97,300.00,40915.91,true
1190.00,FP000010,-74028.77,300.00,40369.61,true
1190.00,FP000024,-73952.71,100.00,40689.21,true
1190.00,FP000021,-73853.23,300.00,40926.14,true
1190.00,FP000002,-74153.34,300.00,40737.58,true
1190.00,FP000018,-74070.66,200.00,40587.86,true
1190.00,FP000011,-74121.98,300.00,40796.46,true
1190.00,FP000022,-73897.80,300.00,40327.80,true
1200.00,FP000017,-73633.10,300.00,40805.02,true
1200.00,FP000003,-74138.48,300.00,40774.37,true
1200.00,FP000008,-73779.36,300.00,40911.41,true
1200.00,FP000006,-73954.97,300.00,40915.91,true
1200.00,FP000010,-74028.77,300.00,40369.61,true
1200.00,FP000024,-73952.71,100.00,40689.21,true
1200.00,FP000021,-73853.23,300.00,40926.14,true
1200.00,FP000002,-74153.34,300.00,40737.58,true
1200.00,FP000018,-74070.66,200.00,40587.86,true
1200.00,FP000011,-74121.98,300.00,40796.46,true
1200.00,FP000022,-73897.80,300.00,40327.80,true
1210.00,FP000017,-73633.10,300.00,40805.02,true
1210.00,FP000003,-74138.48,300.00,40774.37,true
1210.00,FP000008,-73779.36,300.00,40911.41,true
1210.00,FP000006,-73954.97,300.00,40915.91,true
1210.00,FP000010,-74028.77,300.00,40369.61,true
1210.00,FP000024,-73952.71,100.00,40689.21,true
1210.00,FP000021,-73853.23,300.00,40926.14,true
1210.00,FP000002,-74153.34,300.00,40737.58,true
1210.00,FP000018,-74070.66,200.00,40587.86,true
1210.00,FP000011,-74121.98,300.00,40796.46,true
1210.00,FP000022,-73897.80,300.00,40327.80,true
1210.00,FP000004,-73874.50,198.00,40626.90,false
1220.00,FP000017,-73633.10,300.00,40805.02,true
1220.00,FP000003,-74138.48,300.00,40774.37,true
1220.00,FP000008,-73779.36,300.00,40911.41,true
1220.00,FP000006,-73954.97,300.00,40915.91,true
1220.00,FP000010,-74028.77,300.00,40369.61,true
1220.00,FP000024,-73952.71,100.00,40689.21,true
1220.00,FP000021,-73853.23,300.00,40926.14,true
1220.00,FP000002,-74153.34,300.00,40737.58,true
1220.00,FP000018,-74070.66,200.00,40587.86,true
1220.00,FP000011,-74121.98,300.00,40796.46,true
1220.00,FP000022,-73897.80,300.00,40327.80,true
1220.00,FP000004,-73864.75,190.00,40558.16,false
1230.00,FP000017,-73633.10,300.00,40805.02,true
1230.00,FP000003,-74138.48,300.00,40774.37,true
1230.00,FP000008,-73779.36,300.00,40911.41,true
1230.00,FP000006,-73954.97,300.00,40915.91,true
1230.00,FP000010,-74028.77,300.00,40369.61,true
1230.00,FP000024,-73952.71,100.00,40689.21,true
1230.00,FP000021,-73853.23,300.00,40926.14,true
1230.00,FP000002,-74153.34,300.00,40737.58,true
1230.00,FP000018,-74070.66,200.00,40587.86,true
1230.00,FP000011,-74121.98,300.00,40796.46,true
1230.00,FP000022,-73897.80,300.00,40327.80,true
1230.00,FP000004,-73864.75,0.00,40558.16,false
1240.00,FP000017,-73633.10,300.00,40805.02,true
1240.00,FP000003,-74138.48,300.00,40774.37,true
1240.00,FP000008,-73779.36,300.00,40911.41,true
1240.00,FP000006,-73954.97,300.00,40915.91,true
1240.00,FP000010,-74028.77,300.00,40369.61,true
1240.00,FP000024,-73952.71,100.00,40689.21,true
1240.00,FP000021,-73853.23,300.00,40926.14,true
1240.00,FP000002,-74153.34,300.00,40737.58,true
1240.00,FP000018,-74070.66,200.00,40587.86,true
1240.00,FP000011,-74121.98,300.00,40796.46,true
1240.00,FP000022,-73897.80,300.00,40327.80,true
1240.00,FP000004,-73831.26,300.00,40322.02,false
1250.00,FP000017,-73633.10,300.00,40805.02,true
1250.00,FP000003,-74138.48,300.00,40774.37,true
1250.00,FP000008,-73779.36,300.00,40911.41,true
1250.00,FP000006,-73954.97,300.00,40915.91,true
1250.00,FP000010,-74028.77,300.00,40369.61,true
1250.00,FP000024,-73952.71,100.00,40689.21,true
1250.00,FP000021,-73853.23,300.00,40926.14,true
1250.00,FP000002,-74153.34,300.00,40737.58,true
1250.00,FP000018,-74070.66,200.00,40587.86,true
1250.00,FP000011,-74121.98,300.00,40796.46,true
1250.00,FP000022,-73897.80,300.00,40327.80,true
1250.00,FP000004,-73832.38,300.00,40329.87,true
1260.00,FP000017,-73633.10,300.00,40805.02,true
1260.00,FP000003,-74138.48,300.00,40774.37,true
1260.00,FP000008,-73779.36,300.00,40911.41,true
1260.00,FP000006,-73954.97,300.00,40915.91,true
1260.00,FP000010,-74028.77,300.00,40369.61,true
1260.00,FP000024,-73952.71,100.00,40689.21,true
1260.00,FP000021,-73853.23,300.00,40926.14,true
1260.00,FP000002,-74153.34,300.00,40737.58,true
1260.00,FP000018,-74070.66,200.00,40587.86,true
1260.00,FP000011,-74121.98,300.00,40796.46,true
1260.00,FP000022,-73897.80,300.00,40327.80,true
1260.00,FP000004,-73832.38,300.00,40329.87,true
1270.00,FP000017,-73633.10,300.00,40805.02,true
1270.00,FP000003,-74138.48,300.00,40774.37,true
1270.00,FP000008,-73779.36,300.00,40911.41,true
1270.00,FP000006,-73954.97,300.00,40915.91,true
1270.00,FP000010,-74028.77,300.00,40369.61,true
1270.00,FP000024,-73952.71,100.00,40689.21,true
1270.00,FP000021,-73853.23,300.00,40926.14,true
1270.00,FP000002,-74153.34,300.00,40737.58,true
1270.00,FP000018,-74070.66,200.00,40587.86,true
1270.00,FP000011,-74121.98,300.00,40796.46,true
1270.00,FP000022,-73897.80,300.00,40327.80,true
1270.00,FP000004,-73832.38,300.00,40329.87,true
1280.00,FP000017,-73633.10,300.00,40805.02,true
1280.00,FP000003,-74138.48,300.00,40774.37,true
1280.00,FP000008,-73779.36,300.00,40911.41,true
1280.00,FP000006,-73954.97,300.00,40915.91,true
1280.00,FP000010,-74028.77,300.00,40369.61,true
1280.00,FP000024,-73952.71,100.00,40689.21,true
1280.00,FP000021,-73853.23,300.00,40926.14,true
1280.00,FP000002,-74153.34,300.00,40737.58,true
1280.00,FP000018,-74070.66,200.00,40587.86,true
1280.00,FP000011,-74121.98,300.00,40796.46,true
1280.00,FP000022,-73897.80,300.00,40327.80,true
1280.00,FP000004,-73832.38,300.00,40329.87,true
1290.00,FP000017,-73633.10,300.00,40805.02,true
1290.00,FP000003,-74138.48,300.00,40774.37,true
1290.00,FP000008,-73779.36,300.00,40911.41,true
1290.00,FP000006,-73954.97,300.00,40915.91,true
1290.00,FP000010,-74028.77,300.00,40369.61,true
1290.00,FP000024,-73952.71,100.00,40689.21,true
1290.00,FP000021,-73853.23,300.00,40926.14,true
1290.00,FP000002,-74153.34,300.00,40737.58,true
1290.00,FP000018,-74070.66,200.00,40587.86,true
1290.00,FP000011,-74121.98,300.00,40796.46,true
1290.00,FP000022,-73897.80,300.00,40327.80,true
1290.00,FP000004,-73832.38,300.00,40329.87,true
1300.00,FP000017,-73633.10,300.00,40805.02,true
1300.00,FP000003,-74138.48,300.00,40774.37,true
1300.00,FP000008,-73779.36,300.00,40911.41,true
1300.00,FP000006,-73954.97,300.00,40915.91,true
1300.00,FP000010,-74028.77,300.00,40369.61,true
1300.00,FP000024,-73952.71,100.00,40689.21,true
1300.00,FP000021,-73853.23,300.00,40926.14,true
1300.00,FP000002,-74153.34,300.00,40737.58,true
1300.00,FP000018,-74070.66,200.00,40587.86,true
1300.00,FP000011,-74121.98,300.00,40796.46,true
1300.00,FP000022,-73897.80,300.00,40327.80,true
1300.00,FP000004,-73832.38,300.00,40329.87,true
1300.00,FP000015,-73874.50,297.00,40626.90,false
1310.00,FP000017,-73633.10,300.00,40805.02,true
1310.00,FP000003,-74138.48,300.00,40774.37,true
1310.00,FP000008,-73779.36,300.00,40911.41,true
1310.00,FP000006,-73954.97,300.00,40915.91,true
1310.00,FP000010,-74028.77,300.00,40369.61,true
1310.00,FP000024,-73952.71,100.00,40689.21,true
1310.00,FP000021,-73853.23,300.00,40926.14,true
1310.00,FP000002,-74153.34,300.00,40737.58,true
1310.00,FP000018,-74070.66,200.00,40587.86,true
1310.00,FP000011,-74121.98,300.00,40796.46,true
1310.00,FP000022,-73897.80,300.00,40327.80,true
1310.00,FP000004,-73832.38,300.00,40329.87,true
1310.00,FP000015,-73966.47,168.00,40535.07,false
1320.00,FP000017,-73633.10,300.00,40805.02,true
1320.00,FP000003,-74138.48,300.00,40774.37,true
1320.00,FP000008,-73779.36,300.00,40911.41,true
1320.00,FP000006,-73954.97,300.00,40915.91,true
1320.00,FP000010,-74028.77,300.00,40369.61,true
1320.00,FP000024,-73952.71,100.00,40689.21,true
1320.00,FP000021,-73853.23,300.00,40926.14,true
1320.00,FP000002,-74153.34,300.00,40737.58,true
1320.00,FP000018,-74070.66,200.00,40587.86,true
1320.00,FP000011,-74121.98,300.00,40796.46,true
1320.00,FP000022,-73897.80,300.00,40327.80,true
1320.00,FP000004,-73832.38,300.00,40329.87,true
1320.00,FP000015,-73981.42,32.18,40520.14,false
1330.00,FP000017,-73633.10,300.00,40805.02,true
1330.00,FP000003,-74138.48,300.00,40774.37,true
1330.00,FP000008,-73779.36,300.00,40911.41,true
1330.00,FP000006,-73954.97,300.00,40915.91,true
1330.00,FP000010,-74028.77,300.00,40369.61,true
1330.00,FP000024,-73952.71,100.00,40689.21,true
1330.00,FP000021,-73853.23,300.00,40926.14,true
1330.00,FP000002,-74153.34,300.00,40737.58,true
1330.00,FP000018,-74070.66,200.00,40587.86,true
1330.00,FP000011,-74121.98,300.00,40796.46,true
1330.00,FP000022,-73897.80,300.00,40327.80,true
1330.00,FP000004,-73832.38,300.00,40329.87,true
1330.00,FP000015,-74086.79,300.00,40414.93,true
1340.00,FP000017,-73633.10,300.00,40805.02,true
1340.00,FP000003,-74138.48,300.00,40774.37,true
1340.00,FP000008,-73779.36,300.00,40911.41,true
1340.00,FP000006,-73954.97,300.00,40915.91,true
1340.00,FP000010,-74028.77,300.00,40369.61,true
1340.00,FP000024,-73952.71,100.00,40689.21,true
1340.00,FP000021,-73853.23,300.00,40926.14,true
1340.00,FP000002,-74153.34,300.00,40737.58,true
1340.00,FP000018,-74070.66,200.00,40587.86,true
1340.00,FP000011,-74121.98,300.00,40796.46,true
1340.00,FP000022,-73897.80,300.00,40327.80,true
1340.00,FP000004,-73832.38,300.00,40329.87,true
1340.00,FP000015,-74086.79,300.00,40414.93,true
1340.00,FP000014,-73874.50,132.00,40626.90,false
1350.00,FP000017,-73633.10,300.00,40805.02,true
1350.00,FP000003,-74138.48,300.00,40774.37,true
1350.00,FP000008,-73779.36,300.00,40911.41,true
1350.00,FP000006,-73954.97,300.00,40915.91,true
1350.00,FP000010,-74028.77,300.00,40369.61,true
1350.00,FP000024,-73952.71,100.00,40689.21,true
1350.00,FP000021,-73853.23,300.00,40926.14,true
1350.00,FP000002,-74153.34,300.00,40737.58,true
1350.00,FP000018,-74070.66,200.00,40587.86,true
1350.00,FP000011,-74121.98,300.00,40796.46,true
1350.00,FP000022,-73897.80,300.00,40327.80,true
1350.00,FP000004,-73832.38,300.00,40329.87,true
1350.00,FP000015,-74086.79,300.00,40414.93,true
1350.00,FP000014,-73809.03,256.00,40543.88,false
1350.00,FP000005,-73874.50,66.00,40626.90,false
1360.00,FP000017,-73633.10,300.00,40805.02,true
1360.00,FP000003,-74138.48,300.00,40774.37,true
1360.00,FP000008,-73779.36,300.00,40911.41,true
1360.00,FP000006,-73954.97,300.00,40915.91,true
1360.00,FP000010,-74028.77,300.00,40369.61,true
1360.00,FP000024,-73952.71,100.00,40689.21,true
1360.00,FP000021,-73853.23,300.00,40926.14,true
1360.00,FP000002,-74153.34,300.00,40737.58,true
1360.00,FP000018,-74070.66,200.00,40587.86,true
1360.00,FP000011,-74121.98,300.00,40796.46,true
1360.00,FP000022,-73897.80,300.00,40327.80,true
1360.00,FP000004,-73832.38,300.00,40329.87,true
1360.00,FP000015,-74086.79,300.00,40414.93,true
1360.00,FP000014,-73809.03,36.00,40543.88,false
1360.00,FP000005,-73838.80,299.71,40736.71,false
1370.00,FP000017,-73633.10,300.00,40805.02,true
1370.00,FP000003,-74138.48,300.00,40774.37,true
1370.00,FP000008,-73779.36,300.00,40911.41,true
1370.00,FP000006,-73954.97,300.00,40915.91,true
1370.00,FP000010,-74028.77,300.00,40369.61,true
1370.00,FP000024,-73952.71,100.00,40689.21,true
1370.00,FP000021,-73853.23,300.00,40926.14,true
1370.00,FP000002,-74153.34,300.00,40737.58,true
1370.00,FP000018,-74070.66,200.00,40587.86,true
1370.00,FP000011,-74121.98,300.00,40796.46,true
1370.00,FP000022,-73897.80,300.00,40327.80,true
1370.00,FP000004,-73832.38,300.00,40329.87,true
1370.00,FP000015,-74086.79,300.00,40414.93,true
1370.00,FP000014,-73712.62,219.97,40421.62,false
1370.00,FP000005,-73835.04,102.00,40748.28,false
1380.00,FP000017,-73633.10,300.00,40805.02,true
1380.00,FP000003,-74138.48,300.00,40774.37,true
1380.00,FP000008,-73779.36,300.00,40911.41,true
1380.00,FP000006,-73954.97,300.00,40915.91,true
1380.00,FP000010,-74028.77,300.00,40369.61,true
1380.00,FP000024,-73952.71,100.00,40689.21,true
1380.00,FP000021,-73853.23,300.00,40926.14,true
1380.00,FP000002,-74153.34,300.00,40737.58,true
1380.00,FP000018,-74070.66,200.00,40587.86,true
1380.00,FP000011,-74121.98,300.00,40796.46,true
1380.00,FP000022,-73897.80,300.00,40327.80,true
1380.00,FP000004,-73832.38,300.00,40329.87,true
1380.00,FP000015,-74086.79,300.00,40414.93,true
1380.00,FP000014,-73688.73,300.00,40391.33,true
1380.00,FP000005,-73808.78,128.45,40829.06,false
1390.00,FP000017,-73633.10,300.00,40805.02,true
1390.00,FP000003,-74138.48,300.00,40774.37,true
1390.00,FP000008,-73779.36,300.00,40911.41,true
1390.00,FP000006,-73954.97,300.00,40915.91,true
1390.00,FP000010,-74028.77,300.00,40369.61,true
1390.00,FP000024,-73952.71,100.00,40689.21,true
1390.00,FP000021,-73853.23,300.00,40926.14,true
1390.00,FP000002,-74153.34,300.00,40737.58,true
1390.00,FP000018,-74070.66,200.00,40587.86,true
1390.00,FP000011,-74121.98,300.00,40796.46,true
1390.00,FP000022,-73897.80,300.00,40327.80,true
1390.00,FP000004,-73832.38,300.00,40329.87,true
1390.00,FP000015,-74086.79,300.00,40414.93,true
1390.00,FP000014,-73688.73,300.00,40391.33,true
1390.00,FP000005,-73781.75,300.00,40912.20,true
1400.00,FP000017,-73633.10,300.00,40805.02,true
1400.00,FP000003,-74138.48,300.00,40774.37,true
1400.00,FP000008,-73779.36,300.00,40911.41,true
1400.00,FP000006,-73954.97,300.00,40915.91,true
1400.00,FP000010,-74028.77,300.00,40369.61,true
1400.00,FP000024,-73952.71,100.00,40689.21,true
1400.00,FP000021,-73853.23,300.00,40926.14,true
1400.00,FP000002,-74153.34,300.00,40737.58,true
1400.00,FP000018,-74070.66,200.00,40587.86,true
1400.00,FP000011,-74121.98,300.00,40796.46,true
1400.00,FP000022,-73897.80,300.00,40327.80,true
1400.00,FP000004,-73832.38,300.00,40329.87,true
1400.00,FP000015,-74086.79,300.00,40414.93,true
1400.00,FP000014,-73688.73,300.00,40391.33,true
1400.00,FP000005,-73781.75,300.00,40912.20,true
1410.00,FP000017,-73633.10,300.00,40805.02,true
1410.00,FP000003,-74138.48,300.00,40774.37,true
1410.00,FP000008,-73779.36,300.00,40911.41,true
1410.00,FP000006,-73954.97,300.00,40915.91,true
1410.00,FP000010,-74028.77,300.00,40369.61,true
1410.00,FP000024,-73952.71,100.00,40689.21,true
1410.00,FP000021,-73853.23,300.00,40926.14,true
1410.00,FP000002,-74153.34,300.00,40737.58,true
1410.00,FP000018,-74070.66,200.00,40587.86,true
1410.00,FP000011,-74121.98,300.00,40796.46,true
1410.00,FP000022,-73897.80,300.00,40327.80,true
1410.00,FP000004,-73832.38,300.00,40329.87,true
1410.00,FP000015,-74086.79,300.00,40414.93,true
1410.00,FP000014,-73688.73,300.00,40391.33,true
1410.00,FP000005,-73781.75,300.00,40912.20,true
1420.00,FP000017,-73633.10,300.00,40805.02,true
1420.00,FP000003,-74138.48,300.00,40774.37,true
1420.00,FP000008,-73779.36,300.00,40911.41,true
1420.00,FP000006,-73954.97,300.00,40915.91,true
1420.00,FP000010,-74028.77,300.00,40369.61,true
1420.00,FP000024,-73952.71,100.00,40689.21,true
1420.00,FP000021,-73853.23,300.00,40926.14,true
1420.00,FP000002,-74153.34,300.00,40737.58,true
1420.00,FP000018,-74070.66,200.00,40587.86,true
1420.00,FP000011,-74121.98,300.00,40796.46,true
1420.00,FP000022,-73897.80,300.00,40327.80,true
1420.00,FP000004,-73832.38,300.00,40329.87,true
1420.00,FP000015,-74086.79,300.00,40414.93,true
1420.00,FP000014,-73688.73,300.00,40391.33,true
1420.00,FP000005,-73781.75,300.00,40912.20,true
1430.00,FP000017,-73633.10,300.00,40805.02,true
1430.00,FP000003,-74138.48,300.00,40774.37,true
1430.00,FP000008,-73779.36,300.00,40911.41,true
1430.00,FP000006,-73954.97,300.00,40915.91,true
1430.00,FP000010,-74028.77,300.00,40369.61,true
1430.00,FP000024,-73952.71,100.00,40689.21,true
1430.00,FP000021,-73853.23,300.00,40926.14,true
1430.00,FP000002,-74153.34,300.00,40737.58,true
1430.00,FP000018,-74070.66,200.00,40587.86,true
1430.00,FP000011,-74121.98,300.00,40796.46,true
1430.00,FP000022,-73897.80,300.00,40327.80,true
1430.00,FP000004,-73832.38,300.00,40329.87,true
1430.00,FP000015,-74086.79,300.00,40414.93,true
1430.00,FP000014,-73688.73,300.00,40391.33,true
1430.00,FP000005,-73781.75,300.00,40912.20,true
1440.00,FP000017,-73633.10,300.00,40805.02,true
1440.00,FP000003,-74138.48,300.00,40774.37,true
1440.00,FP000008,-73779.36,300.00,40911.41,true
1440.00,FP000006,-73954.97,300.00,40915.91,true
1440.00,FP000010,-74028.77,300.00,40369.61,true
1440.00,FP000024,-73952.71,100.00,40689.21,true
1440.00,FP000021,-73853.23,300.00,40926.14,true
1440.00,FP000002,-74153.34,300.00,40737.58,true
1440.00,FP000018,-74070.66,200.00,40587.86,true
1440.00,FP000011,-74121.98,300.00,40796.46,true
1440.00,FP000022,-73897.80,300.00,40327.80,true
1440.00,FP000004,-73832.38,300.00,40329.87,true
